id,text,label
4225,stupid bitches deserve to be treated like a stupid bitch,1
4226,stupid hoe is so wack,1
4227,stupid lil bitch  really think im trippen  you outttta pocket with this pimpinnn,1
4228,sum of yall kno yall be on lock but talking bout bitch i aint doing shit tonight ho im tired,1
4229,sup bitches,1
4230,suzan are you really going to make me get off this sofa to find some damn silverware by golly you old bitch,1
4231,sydney on this hoe asking dumb ass questions,1
4232,trust me when i say that  would be killing  if he came back to life in todays day and age,2
4233,take off you fucking hoser,1
4234,taking out a second mortgage and betting it all on the yankees winning the world cup they win a lot seemed like a nobrainer to me,2
4235,talk about me behind my back i hate that pussy shit,1
4236,talking shit like a hoe about huh so like a man ima murk you wen i see you,1
4237,tanning with my main bitch,1
4238,taria the filterless sisdari the angelic sisim the big bro lol and jigg lil bro,2
4239,taught ma lil niggah how to treat a girl,1
4240,taylor swift looks like the kinda bitch you would bring home and only get a dry handjob from,1
4241,tbt nigguh,1
4242,team john in this bitch,1
4243,technically all the niggas that touched her raped her an when she see she trendin on this bitch she callin the cops lmao,1
4244,tell a bitch gtfo my face fa no reason,1
4245,tell a hater i said fuck you tell your bitch i said fuck you,1
4246,tell a itty bitty bitch pipe down,1
4247,tell these hoes i love them just to fuck em,1
4248,tell your bae ho tre testicoli it means i love your eyes in italian,2
4249,terrifying,2
4250,texting this bitch like she main material fuck that shit  she finna get these youza hoe text,1
4251,tf bitch do mine,1
4252,thank you charlie,2
4253,thank you charlie,2
4254,thank you hand out that candy charlie,2
4255,thanks charlie,2
4256,thanks to my nigga coco i smell good then a hoe haha finna pull allllllll the hoes come smell a nigga,1
4257,thanksgiving break bitches,1
4258,thanksgiving early hoe,1
4259,thas my bitch too,1
4260,that ouija movie look like trash,2
4261,that awkward moment when you hold the door for someone and they use the door next to it like bitch you better back the fuck up,1
4262,that bad bitches get left because of wack pussy kinda overrated cause the sex can get better if everything about her is cool,1
4263,that bitch a tha tha,1
4264,that bitch could sit on my face,1
4265,that bitch got  million boyfriends,1
4266,that bitch hollerin abt fuck me nahh fuck dat bitch,1
4267,that bitch is corn fed,1
4268,that bitch is goin off off off,1
4269,that bitch is lyinggggg,1
4270,that bitch mouth made the honor roll,1
4271,that broad  days moe rt  what earth is this rt  nigga rt  rihanna prolly the sexiest bitch on earth,1
4272,that crow has socks,2
4273,that dude from chicago w the fuzzy mustache and bangs johnny love hes whack,2
4274,that fucking slutty beaner,1
4275,that other shit for the birds  get over yo self,1
4276,that shacking up shit for the birds yo,1
4277,that shade of faggot clashes with your eye color,0
4278,that was deep like yo mommas pussy deep,1
4279,that was my faggot rant for the night,0
4280,that would be so weird and uncomfortable working at one of those whore coffee standslike i would freeze my ass off those bitches get naked,1
4281,thats ya bm tho rt  that aint my hoe,1
4282,thats how you let the beat build bitch,1
4283,thats most niggas rt  fucking with the wrong bitches got me cold as ice,1
4284,thats real pinchbach i told them niggas watch how everybody that wasnt on the bandwagon jump on the bitch when they get to austin,1
4285,thats your bitch why she acting like she need a man,1
4286,the  dont need tanaka or beltran or all these big name players,2
4287,the  elite call conservatives our niggers behind closed doors,0
4288,the conjuring wasnt trash it just wasnt as good as insidious,2
4289,the devil wears charlie by revlon,2
4290,the pirates have made the playoffs and the yankees are outhell has frozen over,2
4291,the redskins trash as fuck for not getting that,1
4292,the south is full of white trash the midwest is full of white trash the west coast if full of white trash,0
4293,the birds and the bees,2
4294,the blacks in  are typical niggers,0
4295,the club dont never get old to some of yall hoes though,1
4296,the easiest way to have sex with a chick is to smell good make her laugh take her to get food and then fuck her right in the pussy,1
4297,the fuck mickey ds gave me some cookies in a big mac box,1
4298,the guinea fowls are not what they seem,2
4299,the hoes aint classy no more more like trashyyy,1
4300,the homiez bitches like my homiez,1
4301,the jig,2
4302,the majority of you hoes think your shit dont stink,1
4303,the only exception with the baby momma is she not stuck on you and ghetto bitch that i will stomp her ass like an african ritual,1
4304,the only reason i cheat is to show these bitches what kind of dick my girl be getting,1
4305,the pilgrims was high as fuck like lets kill a big ass bird and eat it with a billion other things,1
4306,the question alone rt  what city got the most bitches with gold teeth,1
4307,the reason shelby hates sandwiches is because he is a queer,0
4308,the same bitches telling you to let it go are the same ones that would go in and grab it right after you,1
4309,the same bitches that failed geometry know exactly what angle to use to take that perfect selfie,1
4310,the way hawk girl did green lantern is why i do not trust these hoes nope,1
4311,the way i see it you bitches are fake by affiliation,1
4312,the way a klansman would say nigger slave is the way the  says conservative they  literally sees conservatives as their slaves,0
4313,their gotta be a loaded lux vs murda mook,2
4314,them brownies tho,2
4315,them hoes gone be called strvp,1
4316,them pretty bitches love me them bitches love me,1
4317,them quicc to blast bitches them all about the cash bitches,1
4318,them shootas is out at ma grandmama house i aint been around this bitch ina minute,1
4319,them taz angel hoes need some furniture,1
4320,then bitches gon fuck just because money long,1
4321,then theres this stupid bitch in my class that literally has to ask a question every time the professor says something,1
4322,then yall idolize kanye when he wifed up a hoe lol,1
4323,there are  types of niggas in this world real niggas   bitch niggas,1
4324,there are lots of top tier wrestlers who started as yardies,2
4325,there are some real life hoes on ig crazy,1
4326,there are some retarded ass movies on netflix,1
4327,there should be a side trip into dc to charlie palmers during cpac,2
4328,there was a reason why i blocked this bitch,1
4329,theres gonna be a lot of trash talk today,2
4330,theres like  injuries a game in football shit trash lol,1
4331,these bad bitches really aint that bad when you see a pic of aaliyah,1
4332,these bitches aint shit i forgot to mention,1
4333,these bitches always trippin,1
4334,these bitches been killin me all day,1
4335,these bitches both average lmao  baddie  pretty girls be like,1
4336,these bitches gotta realize that their nigga wants me  if he doesnt now he did several occasions before,1
4337,these bitches love soda,1
4338,these bitches think they know snap ha bitch i am snap,1
4339,these bitches want the next best thing,1
4340,these brownies are bomb,2
4341,these brownies,2
4342,these chubby hoes are always on a diet,1
4343,these fat hoes think they slick posting neck up pics and shit,1
4344,these girls going to school with all kind og aquatic colored weaves in their headfuck going on,1
4345,these groupie bitches wild enough to suck a babies dick,1
4346,these hoes a smash on one of yo niggas and be very proud,1
4347,these hoes aint got nothing on ya,1
4348,these hoes aint loyal rt   man thats the realest shirt i seen tonight a chick with a flip phone robbed me,1
4349,these hoes aint loyal and niggas aint either,1
4350,these hoes aint shit i aint tripping off a thot ion like conversation you gone let me fuck or not,1
4351,these hoes aint yours its just yo turn  u hear me,1
4352,these hoes be actin up and these niccas be actin tough,1
4353,these hoes be boof smh,1
4354,these hoes be busting nuts when they get a rt,1
4355,these hoes dont like a nigga they love my money these niggas dont like a nigga they all want somen,1
4356,these hoes getting outta hand,1
4357,these hoes gotta pay for my company,1
4358,these hoes is lost rt   hahaha how much you wanna bet she dont get the job lmao,1
4359,these hoes need to stop hittin blunts and hit the gym unhealthy mfs,1
4360,these hoes needa stop tryna split relationships and get theyre own damn man,1
4361,these hoes out here beefing bout as important as these hoes out here queefing yall blowing vaginal wind back  forth stfu  get money,1
4362,these niggas cars be  and they have the nerve to put some  rims and some speakers in the bitch,1
4363,these niggas groupies they act worse than these hoes do,1
4364,these niggas pillow talkin thats hoe shit,1
4365,these niggas rather love these hoes then get money smh what the fuck wrong with these niggas,1
4366,these niggas run they mouth like bitches,1
4367,these nigs is haters man and ive made myself so easy to luv,1
4368,these people are fags,0
4369,these rednecks around here wont like that shitput that wall up they say,1
4370,these sons of bitches came into his chruch threatened to kill him,1
4371,these women aint shit but hoes w tricks  baby boy im different,1
4372,these women aint shit but hoes w tricks  babygirl you different,1
4373,they bitches i will penetrate you introduced me to your bitch,1
4374,they fail to realize ion want friends bitches switch up quiccer than i change the channel,1
4375,they hardly get sexso when the opportunity of sick presents itself their giving you some pussyand boy are they generous,1
4376,they hating on you because they know you bad must be doing something right  if you got these bitches mad,1
4377,they make sure they have these reality shows lined up for you hoesthey wont leave you high and dry,2
